variable,z_percentile,n,rho_spearman,p_value
concealed_carry_license_violation,86,15,0.2066885083751224,0.45985075043520995
concealed_carry_license_violation,87,15,0.33286921609086284,0.22539564005308255
concealed_carry_license_violation,88,16,0.6171184366352742,0.01087505397122392
concealed_carry_license_violation,89,15,-0.02864400739822102,0.919286005956614
concealed_carry_license_violation,90,15,0.5884502613903998,0.021021016440288986
concealed_carry_license_violation,91,15,0.4251536378302798,0.11415058802143052
concealed_carry_license_violation,92,16,0.6029048163738595,0.013431214721166117
concealed_carry_license_violation,93,15,0.037071494219702614,0.8956446738258845
concealed_carry_license_violation,94,15,0.3918019549846894,0.14865421085349348
concealed_carry_license_violation,95,15,0.32421258595537994,0.2384299534666612
concealed_carry_license_violation,96,16,0.6265819650647942,0.009397564719020713
concealed_carry_license_violation,97,15,0.4164324738670188,0.12257743292613177
concealed_carry_license_violation,98,15,0.3787126951735354,0.16392062200881458
concealed_carry_license_violation,99,15,0.7743884163356519,0.0007007999859491887
concealed_carry_license_violation,100,15,0.5089466451388751,0.052678236669698175
criminal_damage,1,16,0.6735664360401419,0.004229851977936299
criminal_damage,2,15,-0.08385254915624211,0.766383688395156
criminal_damage,3,15,0.3093350179176365,0.26190013866862016
criminal_damage,4,15,0.3246359055587426,0.23778192667976994
criminal_damage,5,16,0.6097033450390371,0.01215571978069711
criminal_damage,6,15,0.7979744005413193,0.00036352870018224655
criminal_damage,7,15,0.7227180837445737,0.0023356414540347038
criminal_damage,8,15,0.45074893585520875,0.09174990940231541
criminal_damage,9,16,0.37422041728921274,0.15330138746967337
criminal_damage,10,15,-0.034893157889942655,0.9017484343145294
criminal_damage,11,15,0.6950866696857565,0.0040206172385945016
criminal_damage,12,15,0.5924681985315953,0.019948019883687718
criminal_damage,13,16,0.8218442604619594,9.402323666033212e-05
criminal_damage,14,15,0.5383401254810455,0.03842634149310466
