variable,z_percentile,n,rho_spearman,p_value
criminal_sexual_assault,83,19,0.7477800462269946,0.00023239763346154452
criminal_sexual_assault,84,6,0.37317589626658254,0.4662204398210054
criminal_sexual_assault,85,24,0.7790994563250843,7.269432925618445e-06
criminal_sexual_assault,86,9,-0.08522321832632246,0.8274320600961175
criminal_sexual_assault,87,17,0.5601741284152542,0.01935101285805159
criminal_sexual_assault,88,24,0.7157834158783711,8.401572846813762e-05
criminal_sexual_assault,90,27,0.7633959864869655,3.627804677961418e-06
criminal_sexual_assault,91,13,0.4350828729281768,0.1373166835575309
criminal_sexual_assault,92,12,0.5026369801139856,0.095815727059966
criminal_sexual_assault,93,21,0.21580289341364786,0.34746731050798224
criminal_sexual_assault,94,24,0.5750830799790867,0.0032842308474358714
criminal_sexual_assault,96,11,0.6514823280368335,0.029883783160038088
criminal_sexual_assault,97,27,0.770971957206217,2.5260652336716982e-06
criminal_sexual_assault,98,24,0.611184856303197,0.0015095326566606335
criminal_sexual_assault,99,5,0.13157894736842107,0.8329531569240444
criminal_sexual_assault,100,14,0.878618000992875,3.537421427294841e-05
criminal_trespass,1,17,0.8597844513785092,9.673408926879878e-06
criminal_trespass,2,7,0.2886751345948129,0.5300916186704536
criminal_trespass,3,23,0.2532581729580447,0.24362200093775896
criminal_trespass,4,14,0.5855444082433412,0.027802884637324932
criminal_trespass,5,25,0.5502685755094423,0.004371614258544799
criminal_trespass,7,16,0.06005960871244337,0.8251319777884175
criminal_trespass,8,14,0.8847354635567409,2.6296868105439533e-05
criminal_trespass,9,26,-0.06769480771544582,0.7424745813593223
criminal_trespass,10,12,0.7709688525804979,0.003329142204713597
criminal_trespass,11,21,0.3902895546668969,0.08026422348907446
criminal_trespass,13,32,0.6094991012770936,0.00021322673334467563
criminal_trespass,15,15,0.10523916711168399,0.7089484898801242
criminal_trespass,16,26,0.6885651698345879,0.00010069403282686159
criminal_trespass,18,28,0.31317145937551166,0.10465077821645428
criminal_trespass,20,42,0.402962019425132,0.008147211527595214
criminal_trespass,22,16,0.5166386105710185,0.040458860833416564
criminal_trespass,23,27,0.32936086221542893,0.09342377438632438
criminal_trespass,25,14,0.6947160617747263,0.005825442829846594
criminal_trespass,26,12,0.45038009616943847,0.14175834558236003
criminal_trespass,27,21,0.43842726340339333,0.04680425166118522
criminal_trespass,28,36,0.6824514780067642,4.547820907894533e-06
criminal_trespass,30,23,0.4417692886333362,0.034818042183955664
criminal_trespass,32,20,0.6124591929786882,0.004096453032796534
criminal_trespass,33,7,0.7156264473321345,0.07056563534883985
criminal_trespass,34,31,0.47583765328320005,0.006816798097449384
criminal_trespass,35,10,0.4716085478600047,0.16881028906764636
criminal_trespass,36,17,0.9363320537689426,3.2617995250015767e-08
criminal_trespass,37,15,0.467214990753297,0.07909693411425844
criminal_trespass,38,15,0.820898382357566,0.00017627689519284352
criminal_trespass,42,115,-0.10996741778185207,0.24202571329765304
criminal_trespass,47,19,0.424289175323112,0.07021415329775073
criminal_trespass,48,26,0.7108696922074359,4.70024074147224e-05
criminal_trespass,50,16,0.3871544086117912,0.13847453078463812
criminal_trespass,51,20,0.12500089135088718,0.5995184404782784
criminal_trespass,52,17,0.7990203680206678,0.00011939396003207127
criminal_trespass,53,15,0.8086413301499371,0.00026264964987515103
criminal_trespass,54,16,0.42939322478237024,0.09695249074091544
criminal_trespass,55,9,0.34524490040095424,0.36283988530546
criminal_trespass,57,36,0.6998274035675962,2.0342186506012067e-06
criminal_trespass,58,8,0.8193365776101958,0.012816501903671776
criminal_trespass,59,23,0.6891826509460369,0.0002755969903325256
criminal_trespass,60,19,0.7404718256242181,0.0002882594719981186
criminal_trespass,61,9,0.5974790825125826,0.08931560523567555
criminal_trespass,62,23,0.6508836194999434,0.0007699749128448266
criminal_trespass,63,12,0.62697118916282,0.029112880865987664
criminal_trespass,65,27,-0.10390605237690324,0.6060196143097034
criminal_trespass,67,30,0.9024651138592568,9.429426509472528e-12
criminal_trespass,68,24,0.7476603501361447,2.6768513792038708e-05
criminal_trespass,70,23,0.771831473879696,1.6077218354723017e-05
criminal_trespass,71,23,0.5781535298886007,0.003856987602439439
criminal_trespass,73,18,0.9456271990507842,3.2366458861340098e-09
criminal_trespass,75,57,0.844671981417494,1.486733541333062e-16
criminal_trespass,78,28,0.6945327886020501,4.124786706810879e-05
criminal_trespass,80,34,0.6538996263080946,2.7421570707072513e-05
criminal_trespass,82,18,0.644961326437563,0.0038518127965156837
criminal_trespass,83,19,0.6572670926904336,0.002229265490605479
criminal_trespass,84,6,0.7944613465542746,0.05902759992532669
criminal_trespass,85,24,0.900894782693923,1.9615984982170025e-09
criminal_trespass,86,9,0.6907536990728855,0.03938033063882428
criminal_trespass,87,17,0.5626286237060575,0.018714209654014328
criminal_trespass,88,24,0.7067185118771931,0.00011318809191853686
criminal_trespass,90,27,0.7155764814464657,2.719097808934748e-05
criminal_trespass,91,13,0.8843008761641734,5.99107096833084e-05
criminal_trespass,92,12,0.6900185713132712,0.013012243184083052
criminal_trespass,93,21,0.6423928536023092,0.0016887446385397981
criminal_trespass,94,24,0.6297918965150335,0.0009741143907957079
criminal_trespass,96,11,0.7454545454545456,0.008454728885061566
criminal_trespass,97,27,0.7748205765189827,2.0907817541957583e-06
criminal_trespass,98,24,0.506858851227998,0.011480127167869836
criminal_trespass,99,5,-0.5642880936468347,0.3217233358243003
criminal_trespass,100,14,0.8921181903239115,1.797225620518214e-05
deceptive_practice,1,17,0.38007638837762425,0.1323565247334691
deceptive_practice,2,7,-0.14433756729740646,0.7575093876521792
deceptive_practice,3,23,0.05278433499546616,0.810955033491523
deceptive_practice,4,14,0.20799260833354208,0.47551029910615084
deceptive_practice,5,25,0.44147154210998446,0.027156637811502665
deceptive_practice,7,16,0.08168106784892298,0.7636252263870238
deceptive_practice,8,14,0.9024745204701593,1.0038354929968717e-05
deceptive_practice,9,26,0.004862783973148857,0.98119079628165
deceptive_practice,10,12,0.8171559266982235,0.001173563653607437
deceptive_practice,11,21,0.726992294697121,0.00018892981632185466
deceptive_practice,13,32,0.24866760210656558,0.16994521170365706
deceptive_practice,15,15,0.4082889909240333,0.1308226510672058
deceptive_practice,16,26,0.6711214796175431,0.00017478084612903273
deceptive_practice,18,28,-0.01067456960159165,0.9570063504484708
deceptive_practice,20,42,0.17081100940592447,0.2794536825796253
deceptive_practice,22,16,0.5209506019153296,0.03853166755559409
deceptive_practice,23,27,0.41576918419679443,0.031013287108220246
deceptive_practice,25,14,0.5565027445532543,0.038748615258739745
deceptive_practice,26,12,0.5876557228216662,0.04449929635776011
deceptive_practice,27,21,-0.04835114380305678,0.8351303392081185
deceptive_practice,28,36,0.7329949817157284,3.7019463959966846e-07
deceptive_practice,30,23,0.1533253098071605,0.4848875548346925
deceptive_practice,32,20,0.6967091893522835,0.0006421926786520216
deceptive_practice,33,7,0.43643578047198484,0.327582499266185
deceptive_practice,34,31,0.44403918581303414,0.012335848513027556
deceptive_practice,35,10,0.8253149587550083,0.0032804555434367178
deceptive_practice,36,17,0.8114053200428353,7.701026558431993e-05
deceptive_practice,37,15,0.0728427869770173,0.7964178645816209
deceptive_practice,38,15,0.6079294016165829,0.01620507891344342
deceptive_practice,42,115,-0.15310374951667224,0.102350236950344
deceptive_practice,47,19,0.3313786222225437,0.16577278207427443
deceptive_practice,48,26,0.8504784589124913,3.7611020899671186e-08
deceptive_practice,50,16,0.46450092960697903,0.0698834034313631
deceptive_practice,51,20,0.4492299961953395,0.04691828302167358
deceptive_practice,52,17,0.460973289242693,0.06255597208122396
deceptive_practice,53,15,0.6106203994740093,0.015613176849600162
deceptive_practice,54,16,0.6377902606179013,0.00785785542352909
deceptive_practice,55,9,-0.17407765595569785,0.6542054908313247
deceptive_practice,57,36,0.48529338759088947,0.0026993678910503895
deceptive_practice,58,8,0.6121324543264551,0.10673403490324018
deceptive_practice,59,23,0.6523524728909457,0.000742142882880639
deceptive_practice,60,19,0.6684594417732445,0.001755864295071431
deceptive_practice,61,9,0.5169677167839368,0.1541081004766505
deceptive_practice,62,23,0.7332049001376505,6.889424033618202e-05
deceptive_practice,63,12,0.4238185133446995,0.16975340732567454
deceptive_practice,65,27,-0.0018439228489829681,0.9927170829677422
deceptive_practice,67,30,0.7440655428619738,2.440821901374712e-06
deceptive_practice,68,24,0.5242766811671046,0.008541664847802569
deceptive_practice,70,23,0.7569504043318869,2.90540494524509e-05
deceptive_practice,71,23,0.6032707949311895,0.0023083752019141847
deceptive_practice,73,18,0.804249200507047,5.745426698392714e-05
deceptive_practice,75,57,0.7285657680580447,1.3272568520910038e-10
deceptive_practice,78,28,0.7501721556447558,4.296730047151334e-06
deceptive_practice,80,34,0.599053339838662,0.00018162858848424232
deceptive_practice,82,18,0.6136366910756046,0.006756462711184261
deceptive_practice,83,19,0.6087440187334217,0.005674442029690488
deceptive_practice,84,6,0.5590653920196746,0.24877100570170116
deceptive_practice,85,24,0.8671037135451183,4.201679594366547e-08
deceptive_practice,86,9,0.5092619913242797,0.1614210101447907
deceptive_practice,87,17,0.6382837656196849,0.0058274443995487615
deceptive_practice,88,24,0.7163752336654392,8.236470062883553e-05
deceptive_practice,90,27,0.6647307989991396,0.00015549725400004741
deceptive_practice,91,13,0.9063395272835296,1.9576561673536156e-05
deceptive_practice,92,12,0.08056054385890982,0.8034511092063401
deceptive_practice,93,21,0.7448817319995313,0.00010720869286092318
deceptive_practice,94,24,0.7312728867556995,4.915320870949437e-05
deceptive_practice,96,11,0.4090909090909091,0.211545010342096
deceptive_practice,97,27,0.8034970977216906,4.5055678409956953e-07
deceptive_practice,98,24,0.2851232359639512,0.17686314387668778
deceptive_practice,99,5,0.7181848464596079,0.17179530490798894
deceptive_practice,100,14,0.9337954290132863,1.0529177017142657e-06
human_trafficking,1,17,-0.20203440606631312,0.43678717052538046
human_trafficking,2,7,,
human_trafficking,3,23,,
human_trafficking,4,14,,
human_trafficking,5,25,-0.07257635565537683,0.7302757810036573
human_trafficking,7,16,,
human_trafficking,8,14,0.0653520993415403,0.8243426657981519
human_trafficking,9,26,,
human_trafficking,10,12,,
human_trafficking,11,21,,
human_trafficking,13,32,-0.23500559184047726,0.19541588320397466
human_trafficking,15,15,,
human_trafficking,16,26,0.07419814149300759,0.7186767471182047
human_trafficking,18,28,0.14666823812049362,0.4564209348917054
human_trafficking,20,42,-0.23702276027482427,0.13069787359421434
human_trafficking,22,16,,
human_trafficking,23,27,,
human_trafficking,25,14,,
human_trafficking,26,12,0.17686307531415274,0.5824006382257566
human_trafficking,27,21,,
human_trafficking,28,36,,
human_trafficking,30,23,0.14709051765394054,0.5030235327288486
human_trafficking,32,20,-0.08114241301355891,0.7337995028596175
human_trafficking,33,7,-0.2078698548207745,0.6546836852823915
human_trafficking,34,31,0.043860675613221316,0.8147652783706623
human_trafficking,35,10,0.19920476822239888,0.5811238238710119
human_trafficking,36,17,0.5638750856523556,0.018397162286630225
human_trafficking,37,15,,
human_trafficking,38,15,,
human_trafficking,42,115,,
human_trafficking,47,19,0.24418754007031962,0.3137008512314612
human_trafficking,48,26,,
human_trafficking,50,16,-0.10442760846127908,0.7003249765299585
human_trafficking,51,20,0.21973209017541118,0.35193383765404157
human_trafficking,52,17,0.40950482864744514,0.10260809848528751
human_trafficking,53,15,-0.12449847723731287,0.6584340243183867
human_trafficking,54,16,,
human_trafficking,55,9,,
human_trafficking,57,36,0.14023697111771197,0.41463202679259914
human_trafficking,58,8,,
human_trafficking,59,23,0.1476841395217566,0.5012826131704736
human_trafficking,60,19,0.376677985698077,0.1119171786637432
human_trafficking,61,9,,
human_trafficking,62,23,0.25677274688756174,0.236918214203519
human_trafficking,63,12,0.0324442842261525,0.920268599027619
human_trafficking,65,27,0.363920127007365,0.06203096469783073
human_trafficking,67,30,-0.15048080959089885,0.4273524472981658
human_trafficking,68,24,0.5195469899426018,0.009269594545625006
human_trafficking,70,23,0.3614874005691655,0.09010993178562922
human_trafficking,71,23,-0.2170834792827888,0.31975147424787104
human_trafficking,73,18,,
human_trafficking,75,57,0.3485665476947865,0.00787884905072862
human_trafficking,78,28,0.1271768877683426,0.5189906390409654
human_trafficking,80,34,,
human_trafficking,82,18,0.2105843373194636,0.4016045542013978
human_trafficking,83,19,-0.2813241040215003,0.2433046639603534
human_trafficking,84,6,,
human_trafficking,85,24,0.12765441490027934,0.5522233529710536
human_trafficking,86,9,-0.07183697139158636,0.8542828139491544
human_trafficking,87,17,,
human_trafficking,88,24,0.3822075369011732,0.06530513020216301
human_trafficking,90,27,-0.00909787370473297,0.9640771820476959
human_trafficking,91,13,0.14873623557035132,0.6277095708054985
human_trafficking,92,12,-0.09733285267845754,0.7634698943933579
human_trafficking,93,21,0.2449692850738,0.2844999510109615
human_trafficking,94,24,0.34893432007156167,0.09468880637065981
human_trafficking,96,11,-0.3227486121839514,0.33302119828891796
human_trafficking,97,27,0.32797621621312045,0.09489261749383515
human_trafficking,98,24,-0.10937034120127735,0.6109411538787731
human_trafficking,99,5,-0.7254762501100117,0.1653703958060164
human_trafficking,100,14,0.45790546988962544,0.09966131222721207
interference_with_public_officer,1,17,0.6243861304177406,0.0073791411126882065
interference_with_public_officer,2,7,0.24152294576982397,0.6018315097994896
interference_with_public_officer,3,23,-0.16807655294075258,0.44332328811220545
interference_with_public_officer,4,14,0.26608024193633834,0.3578392370879753
interference_with_public_officer,5,25,0.5762609579369878,0.002570674520731524
interference_with_public_officer,7,16,0.07258858407444597,0.7893511444847479
interference_with_public_officer,8,14,0.7902569245256164,0.0007691051890227708
interference_with_public_officer,9,26,0.005204131397718811,0.9798707211924097
interference_with_public_officer,10,12,0.6157207484143015,0.03304680516260963
interference_with_public_officer,11,21,0.10783885300366691,0.6417306464067873
interference_with_public_officer,13,32,0.361727665290455,0.04192141105278081
interference_with_public_officer,15,15,0.23948332180071205,0.38997621144915134
interference_with_public_officer,16,26,0.6725679307724822,0.00016719718052963115
interference_with_public_officer,18,28,0.21762439574654413,0.26594184398956344
interference_with_public_officer,20,42,0.5814609386726991,5.385024547619636e-05
interference_with_public_officer,22,16,0.18356181904289598,0.4961847068413692
interference_with_public_officer,23,27,0.36375201372627586,0.06216067643795552
interference_with_public_officer,25,14,0.7716930897331208,0.0012248843963673366
interference_with_public_officer,26,12,0.2597930572395858,0.4148152432930418
interference_with_public_officer,27,21,0.5897612141239108,0.004894649747883425
interference_with_public_officer,28,36,0.6523941134995223,1.6213121940272518e-05
interference_with_public_officer,30,23,0.48425524773820705,0.019204316797089255
interference_with_public_officer,32,20,0.40659474135042406,0.07523239176010557
interference_with_public_officer,33,7,0.6055300708194984,0.14960795291230725
interference_with_public_officer,34,31,0.42830911167983204,0.016222779449735023
interference_with_public_officer,35,10,0.5233865987451644,0.12053458164786052
interference_with_public_officer,36,17,0.91993419638426,1.7332809636214026e-07
interference_with_public_officer,37,15,0.5568601129634274,0.031064544731766366
interference_with_public_officer,38,15,0.5967460028097451,0.018852235309164942
interference_with_public_officer,42,115,-0.08212234767598114,0.3829256269370474
interference_with_public_officer,47,19,-0.04259407157908861,0.862544106895385
interference_with_public_officer,48,26,0.6936142867276287,8.523923791296885e-05
interference_with_public_officer,50,16,0.23048300006159175,0.39045281092469486
interference_with_public_officer,51,20,0.4534807440395263,0.044624517515379256
interference_with_public_officer,52,17,0.5176277065309863,0.033322497046393236
interference_with_public_officer,53,15,0.7890019851639539,0.00047108466322358123
interference_with_public_officer,54,16,0.6529414383123606,0.006102019310232384
interference_with_public_officer,55,9,0.39059138915492275,0.29863866858566107
interference_with_public_officer,57,36,0.8877056235532966,5.352014950214479e-13
interference_with_public_officer,58,8,0.7804878048780488,0.02228097398084027
interference_with_public_officer,59,23,0.8110197210419953,2.6781372350409035e-06
interference_with_public_officer,60,19,0.42274717484918295,0.07134911767985348
interference_with_public_officer,61,9,0.6495726495726495,0.058293968475971084
interference_with_public_officer,62,23,0.726820982599795,8.559542218367304e-05
interference_with_public_officer,63,12,0.7508771929824563,0.004885947219461883
interference_with_public_officer,65,27,0.298157925123303,0.13089990074006574
interference_with_public_officer,67,30,0.8396964445073,6.60909438358278e-09
interference_with_public_officer,68,24,0.80196108883525,2.4521017210404107e-06
interference_with_public_officer,70,23,0.5999006398849838,0.0024789805212890362
interference_with_public_officer,71,23,0.5073117919043717,0.013477815451578591
interference_with_public_officer,73,18,0.880396287161193,1.4374927598015095e-06
interference_with_public_officer,75,57,0.8823271830191808,1.201496283897565e-19
interference_with_public_officer,78,28,0.7442405152396051,5.617046626205531e-06
interference_with_public_officer,80,34,0.7047345815131848,3.278776692258153e-06
interference_with_public_officer,82,18,0.7502585315408479,0.00033529292621990383
interference_with_public_officer,83,19,0.6790782810371768,0.0013872563251921114
interference_with_public_officer,84,6,0.8060599359358183,0.052771813251892646
interference_with_public_officer,85,24,0.814394939868526,1.2785464260504484e-06
interference_with_public_officer,86,9,0.6403099534164398,0.06321333328270815
interference_with_public_officer,87,17,0.8568799549212995,1.1182141610367662e-05
interference_with_public_officer,88,24,0.8950952695702635,3.566352142431366e-09
interference_with_public_officer,90,27,0.8286327406499079,9.416087877633066e-08
interference_with_public_officer,91,13,0.9074585635359117,1.8364769742668784e-05
interference_with_public_officer,92,12,0.6842105263157895,0.014122160706358855
interference_with_public_officer,93,21,0.7902439442260012,2.024535158133178e-05
interference_with_public_officer,94,24,0.8433214855367802,2.2878811384869192e-07
interference_with_public_officer,96,11,0.9,0.00015997142806871363
interference_with_public_officer,97,27,0.7170304334460498,2.572944077016327e-05
interference_with_public_officer,98,24,0.7695999600883863,1.1008672978073264e-05
interference_with_public_officer,99,5,-0.36842105263157904,0.5417509057946895
interference_with_public_officer,100,14,0.9419745386523232,4.859366437158487e-07
intimidation,1,17,0.5068188675802706,0.03786798731064774
intimidation,2,7,0.36746545987008206,0.41742195578175995
intimidation,3,23,-0.050632901823251794,0.8185331550686562
intimidation,4,14,0.207588464614126,0.47638767828922673
intimidation,5,25,0.5501636267341107,0.004380624197414869
intimidation,7,16,0.2896498193288496,0.2765258164429155
intimidation,8,14,0.8988854830452957,1.2369727976442663e-05
intimidation,9,26,-0.10647080533490845,0.6046872020053884
intimidation,10,12,0.819389044412437,0.0011080464741830209
intimidation,11,21,0.3846169455512781,0.08515014794840943
intimidation,13,32,0.35010163459838956,0.04948959675293898
intimidation,15,15,-0.0029660665471071108,0.9916296814600263
intimidation,16,26,0.6102543253686198,0.0009312995886840813
intimidation,18,28,-0.12054714836599982,0.541180858511009
intimidation,20,42,0.2004196096622914,0.20315002487584738
intimidation,22,16,0.34115225797874116,0.19596641979355944
intimidation,23,27,-0.07289373279337945,0.7178561668600993
intimidation,25,14,0.7038573927309055,0.0049628697147183235
intimidation,26,12,0.4600486688798262,0.13235931419358887
intimidation,27,21,0.4031156070338089,0.06999098924837034
intimidation,28,36,0.3850230553535563,0.02040546004988301
intimidation,30,23,0.5412107892852404,0.007655594780918847
intimidation,32,20,0.3594808258453366,0.1195416273536689
intimidation,33,7,0.19641855032959654,0.6729444167196177
intimidation,34,31,0.4165793567900036,0.019742766149282557
intimidation,35,10,0.607373127823512,0.06254717669363637
intimidation,36,17,0.8594643446194605,9.830702162789286e-06
intimidation,37,15,0.6954877764761581,0.00399069009134187
intimidation,38,15,0.5809451748040046,0.0231427729087981
intimidation,42,115,-0.04962508074249903,0.5984152731956329
intimidation,47,19,0.2357609710550887,0.33120880423885757
intimidation,48,26,0.5949773424412047,0.0013457917089116876
intimidation,50,16,0.7578306260269989,0.0006711751231496905
intimidation,51,20,0.18388770760768983,0.4377063738054433
intimidation,52,17,0.45332262217785574,0.06762224525611603
intimidation,53,15,0.5741410488245932,0.02520382457673021
intimidation,54,16,0.537462401994216,0.03178534798701115
intimidation,55,9,0.5707822062215289,0.1084764450635682
intimidation,57,36,0.6624297060554374,1.0774210748855674e-05
intimidation,58,8,0.3780487804878049,0.35580155453197354
intimidation,59,23,0.5428003298383479,0.007444659634035138
intimidation,60,19,0.5046852179987507,0.027542957231075003
intimidation,61,9,0.3506789250896385,0.3548226175173555
intimidation,62,23,0.6912592605885427,0.00025953738999866206
intimidation,63,12,0.09553039244367127,0.7677429262680072
intimidation,65,27,0.5302050970104837,0.004444601452315469
intimidation,67,30,0.7141422637394458,9.342354829557278e-06
intimidation,68,24,0.676686260332887,0.0002823777036864547
intimidation,70,23,0.6174961295645094,0.001693432105396512
intimidation,71,23,0.6916468610306477,0.000256631437419936
intimidation,73,18,0.6720005225917006,0.0022531400886162717
intimidation,75,57,0.6731452990579206,9.656909164059384e-09
intimidation,78,28,0.6279930870782545,0.00034643182213432597
intimidation,80,34,0.7279968152878653,1.064160652478398e-06
intimidation,82,18,0.6952292581033598,0.00136005174875091
intimidation,83,19,0.43511179869573136,0.06262312987604733
intimidation,84,6,0.28787878787878785,0.5801106798007626
intimidation,85,24,0.6567874405172995,0.0004898863557165723
intimidation,86,9,-0.15207534749256602,0.69610338058102
intimidation,87,17,0.5235703038769547,0.03100828628096939
intimidation,88,24,0.39253909003936294,0.057782408585541005
intimidation,90,27,0.698472892126606,5.0840229784830054e-05
intimidation,91,13,0.8578084933527474,0.00017658221708791906
intimidation,92,12,0.49736145915484004,0.09992361104570162
intimidation,93,21,0.2092382785590004,0.36267982885306327
intimidation,94,24,0.6169252272904749,0.0013225572763698316
intimidation,96,11,0.671239874516518,0.023736095476699418
intimidation,97,27,0.6789058202700007,9.893107443442532e-05
intimidation,98,24,0.4165721555127226,0.04287307419735873
intimidation,99,5,-0.2894736842105264,0.6366447547494906
intimidation,100,14,0.8427714342446132,0.00015405446715527875
kidnapping,1,17,0.662749555039243,0.003738937774132448
kidnapping,2,7,-0.22687130324325752,0.6246862263403402
kidnapping,3,23,-0.09002085451900449,0.6829211845468037
kidnapping,4,14,0.5874890653461421,0.02716336688883625
kidnapping,5,25,0.46193500858930797,0.020089902239460587
kidnapping,7,16,-0.20462266766529716,0.4471380267772725
kidnapping,8,14,0.710764118434444,0.004380118432860469
kidnapping,9,26,-0.21418205460300935,0.2934141322718193
kidnapping,10,12,0.8029678387710039,0.001662364164633772
kidnapping,11,21,0.4644181323159292,0.03392366165173726
kidnapping,13,32,0.4035353306872986,0.022004534855397204
kidnapping,15,15,-0.0931945518935215,0.7411372642658165
kidnapping,16,26,0.582138509435737,0.001808642359618631
kidnapping,18,28,0.4468831295309201,0.017121270494048525
kidnapping,20,42,0.1319018992653192,0.405029893104935
kidnapping,22,16,0.11993374438644987,0.6581832371388978
kidnapping,23,27,0.14068112834830396,0.48398757052264046
kidnapping,25,14,0.5648428431536219,0.03532714147822957
kidnapping,26,12,0.4105050257438394,0.185003429055115
kidnapping,27,21,0.6631613897354811,0.0010499787072277308
kidnapping,28,36,0.3357924907080357,0.045262133438241196
kidnapping,30,23,0.5982363759757048,0.0025670894895206704
kidnapping,32,20,0.5778147978785417,0.0076250961732216216
kidnapping,33,7,-0.33106109598586536,0.46825952418609723
kidnapping,34,31,0.3075483374018455,0.09236348218352355
kidnapping,35,10,0.7300839219038677,0.01651345954726489
kidnapping,36,17,0.5141365514427569,0.034742342789056205
kidnapping,37,15,0.37011272960214675,0.1744961180062529
kidnapping,38,15,0.6951846288029466,0.0040132919617500195
kidnapping,42,115,-0.004655581636323686,0.9606161382393691
kidnapping,47,19,0.19874366077363284,0.4146855226726182
kidnapping,48,26,0.4720678750401653,0.014895469982547859
kidnapping,50,16,0.5634756107063005,0.02302562001431293
kidnapping,51,20,0.33664916639597203,0.14667886587166887
kidnapping,52,17,0.43104720603595875,0.08409036871294268
kidnapping,53,15,0.5137075146437651,0.05014112380848476
kidnapping,54,16,0.22828793270753645,0.3951071107421726
kidnapping,55,9,0.30281804327741196,0.4283208415197396
kidnapping,57,36,0.5370875748178632,0.0007316504829449987
kidnapping,58,8,0.5515252806307664,0.1564575734034848
kidnapping,59,23,0.5642011627736889,0.005042824685210679
kidnapping,60,19,0.4485312468523075,0.05408660055647993
kidnapping,61,9,0.2222222222222222,0.5655109873649252
kidnapping,62,23,0.6327810965895182,0.0011937647445955523
kidnapping,63,12,0.19929732228545008,0.5346049483689248
kidnapping,65,27,0.27882892671454934,0.1590146485726831
kidnapping,67,30,0.5374641386271581,0.0021924098015139773
kidnapping,68,24,0.7056774614423712,0.00011704771468093453
kidnapping,70,23,0.6553960549854686,0.0006872106561814995
kidnapping,71,23,0.2071923406032043,0.3428264912639571
kidnapping,73,18,0.758629013441541,0.00026274691220075233
kidnapping,75,57,0.8084470856391748,2.864388691738166e-14
kidnapping,78,28,0.5744260783768341,0.0013896497449372267
kidnapping,80,34,0.7190653482904865,1.6608199834939443e-06
kidnapping,82,18,0.6632106212680121,0.0026975025987918343
kidnapping,83,19,0.7722647495524501,0.00010686156996544643
kidnapping,84,6,0.35824886041591925,0.485615941060565
kidnapping,85,24,0.6625843411342547,0.00041896951457632745
kidnapping,86,9,0.49092937766616757,0.17960834771479176
kidnapping,87,17,0.1781940110948236,0.4938121930151523
kidnapping,88,24,0.5925604020361182,0.0022797514266801296
kidnapping,90,27,0.7387413562414863,1.0812071452786382e-05
kidnapping,91,13,0.9101380814973079,1.5707195335158e-05
kidnapping,92,12,0.7363807505865734,0.006311853316688582
kidnapping,93,21,0.5105904462789547,0.0180236854301146
kidnapping,94,24,0.8627460978756907,5.866098424519269e-08
kidnapping,96,11,0.7699336604071668,0.005574581301564027
kidnapping,97,27,0.7903592006905252,9.37110367739427e-07
kidnapping,98,24,0.46009370252334936,0.023682936414444758
kidnapping,99,5,-0.35909242322980395,0.5528147466433508
kidnapping,100,14,0.819453226354781,0.00033480916339006074
liquor_law_violation,1,17,0.546129179416392,0.023327150086654667
liquor_law_violation,2,7,-0.1800205749557739,0.6993154669912416
liquor_law_violation,3,23,0.1572533232188297,0.4736327138184011
liquor_law_violation,4,14,0.5131979082413097,0.0605442510787219
liquor_law_violation,5,25,0.44484114798708474,0.025872317197601104
liquor_law_violation,7,16,-0.3156386376491131,0.2336981371547643
liquor_law_violation,8,14,0.8235542668511339,0.0002944604911503818
liquor_law_violation,9,26,-0.006354125421915538,0.9754238086241998
liquor_law_violation,10,12,0.7487213893832726,0.005080854098922569
liquor_law_violation,11,21,0.4745414596938072,0.02973653057550965
liquor_law_violation,13,32,0.6256680072936753,0.00012842221101191535
liquor_law_violation,15,15,0.049740784136011684,0.8602625187248367
liquor_law_violation,16,26,0.4650118376026745,0.016682460462519724
liquor_law_violation,18,28,0.3006503360658604,0.12004694163874514
liquor_law_violation,20,42,0.407261916965425,0.007431754552859628
liquor_law_violation,22,16,0.36113509037451064,0.16935591862456967
liquor_law_violation,23,27,0.2576119679700223,0.19453610753730619
liquor_law_violation,25,14,0.5432512781572743,0.04467802849906125
liquor_law_violation,26,12,0.3207254062977712,0.30942690611582746
liquor_law_violation,27,21,0.6430706444951031,0.0016636562795261812
liquor_law_violation,28,36,0.29973969777918086,0.07572338971822226
liquor_law_violation,30,23,-0.13244488075390548,0.5468912335203491
liquor_law_violation,32,20,0.5532905231865771,0.011387014214929604
liquor_law_violation,33,7,0.36369648372665403,0.42258150757499274
liquor_law_violation,34,31,0.46645899307697425,0.00816652219170065
liquor_law_violation,35,10,0.7130240959073807,0.02062616788775489
liquor_law_violation,36,17,0.6426382800128292,0.005399516975825983
liquor_law_violation,37,15,0.6765631848919995,0.005609546525980813
liquor_law_violation,38,15,0.6882983438525203,0.004554737002971932
liquor_law_violation,42,115,-0.04076738401250633,0.6653159268188515
liquor_law_violation,47,19,0.5992326326658711,0.006700316328738411
liquor_law_violation,48,26,0.6398202835794049,0.00043196533802912317
liquor_law_violation,50,16,0.18977646950767732,0.4814531745324126
liquor_law_violation,51,20,0.3380161967525697,0.1449426398254317
liquor_law_violation,52,17,0.640223339443478,0.005633587057650768
